Order Date,Category,Item Name,Supplier,Quantity,Unit Cost,Total Cost
2024-08-19,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,10,90.47,904.71
2024-08-19,Electronics,Roku Express HD Streaming Media Player,ELC-002,23,20.08,461.79
2024-08-19,Textiles,Bath Towel Set (2-pack),TXT-003,28,7.78,217.88
2024-08-19,Textiles,Men's Athletic Shorts,TXT-003,44,7.56,332.49
2024-08-19,Textiles,Men's Fleece Hoodie,TXT-002,40,12.38,495.09
2024-08-19,Textiles,Men's Regular Fit Jeans,TXT-002,28,15.18,425.05
2024-08-26,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-003,10,57.97,579.7
2024-08-26,Electronics,Energizer Max AA Batteries (8-pack),ELC-002,23,5.9,135.63
2024-08-26,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,14,83.26,1165.69
2024-08-26,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,15,7.92,118.87
2024-08-26,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,15,4.4,65.98
2024-08-26,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,38,6.1,231.88
2024-08-26,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,34,5.59,189.94
2024-08-26,Textiles,Bath Towel Set (2-pack),TXT-003,19,8.68,164.97
2024-08-26,Textiles,Men's Athletic Shorts,TXT-003,24,7.93,190.35
2024-08-26,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,42,3.77,158.52
2024-08-26,Textiles,Men's Regular Fit Jeans,TXT-001,40,14.51,580.55
2024-09-02,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-003,22,54.36,1195.84
2024-09-02,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,12,5.24,62.92
2024-09-02,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,15,88.12,1321.76
2024-09-02,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,10,7.28,72.85
2024-09-02,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,7,36.33,254.34
2024-09-02,Food,Great Value Large Eggs (1 Dozen),FOD-003,47,2.57,120.96
2024-09-02,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,43,4.83,207.74
2024-09-02,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,34,3.09,105.06
2024-09-02,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,28,15.13,423.57
2024-09-02,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,34,7.38,251.08
2024-09-09,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,11,6.01,66.1
2024-09-09,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-002,23,238.21,5478.88
2024-09-09,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,18,118.06,2125.02
2024-09-09,Food,Fresh Strawberries (1 lb),FOD-002,26,3.17,82.43
2024-09-09,Food,Great Value Large Eggs (1 Dozen),FOD-003,39,2.64,103.15
2024-09-09,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,25,3.26,81.44
2024-09-09,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,43,4.1,176.12
2024-09-09,Textiles,Bath Towel Set (2-pack),TXT-003,44,7.56,332.68
2024-09-09,Textiles,Men's Basic Crewneck T-Shirt,TXT-002,35,3.19,111.57
2024-09-09,Textiles,Men's Regular Fit Jeans,TXT-002,42,15.27,641.14
2024-09-09,Textiles,Twin Size Sheet Set,TXT-002,24,10.24,245.79
2024-09-16,Electronics,Energizer Max AA Batteries (8-pack),ELC-002,22,5.83,128.33
2024-09-16,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,6,8.66,51.95
2024-09-16,Food,Coca-Cola Soda (12-pack Cans),FOD-003,29,6.02,174.54
2024-09-16,Food,Lay's Classic Potato Chips (Large Bag),FOD-002,40,3.21,128.31
2024-09-16,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,19,4.86,92.42
2024-09-16,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,15,3.1,46.52
2024-09-16,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,13,6.22,80.85
2024-09-16,Textiles,Bath Towel Set (2-pack),TXT-003,20,7.76,155.18
2024-09-16,Textiles,Kids' Graphic Tee,TXT-003,31,2.82,87.55
2024-09-16,Textiles,Women's V-Neck T-Shirt,TXT-003,39,3.09,120.6
2024-09-23,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,14,21.59,302.31
2024-09-23,Electronics,Roku Express HD Streaming Media Player,ELC-001,8,18.28,146.27
2024-09-23,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,14,131.51,1841.14
2024-09-23,Food,Coca-Cola Soda (12-pack Cans),FOD-003,40,5.07,202.67
2024-09-23,Food,Fresh Strawberries (1 lb),FOD-002,43,2.75,118.33
2024-09-23,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,46,3.74,172.21
2024-09-23,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,41,3.83,157.03
2024-09-23,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,48,4.72,226.63
2024-09-23,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,38,2.76,104.97
2024-09-23,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,32,3.19,102.08
2024-09-30,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,11,20.61,226.71
2024-09-30,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,23,7.94,182.57
2024-09-30,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,12,32.3,387.63
2024-09-30,Food,Bananas (by the pound),FOD-003,52,0.7,36.61
2024-09-30,Food,Great Value Large Eggs (1 Dozen),FOD-003,38,2.41,91.74
2024-09-30,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,27,3.35,90.44
2024-09-30,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,34,8.26,280.74
2024-09-30,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,29,5.25,152.23
2024-09-30,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,12,18.19,218.31
2024-09-30,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,15,13.63,204.38
2024-09-30,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,32,5.57,178.33
2024-09-30,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,35,5.38,188.3
2024-10-07,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,7,85.88,601.14
2024-10-07,Electronics,Roku Express HD Streaming Media Player,ELC-001,24,20.31,487.33
2024-10-07,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,45,4.03,181.26
2024-10-07,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,28,1.24,34.75
2024-10-07,Food,Lay's Classic Potato Chips (Large Bag),FOD-002,29,3.28,94.99
2024-10-07,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,36,4.38,157.59
2024-10-07,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,48,8.52,409.15
2024-10-07,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,20,18.84,376.82
2024-10-07,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-003,39,4.79,186.96
2024-10-07,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,32,3.06,98.05
2024-10-07,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,27,6.06,163.67
2024-10-07,Textiles,Bath Towel Set (2-pack),TXT-003,26,8.54,222.15
2024-10-07,Textiles,Men's Athletic Shorts,TXT-003,23,7.21,165.78
2024-10-07,Textiles,Men's Fleece Hoodie,TXT-001,43,11.33,487.26
2024-10-14,Food,Fresh Strawberries (1 lb),FOD-001,36,3.09,111.32
2024-10-14,Food,Great Value Large Eggs (1 Dozen),FOD-003,46,2.73,125.77
2024-10-14,Food,"Great Value Milk (1 Gallon, 2%)",FOD-002,50,3.67,183.47
2024-10-14,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,40,1.19,47.52
2024-10-14,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,42,4.64,194.8
2024-10-14,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,36,5.99,215.47
2024-10-14,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,20,7.79,155.82
2024-10-14,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,33,5.18,170.86
2024-10-21,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,23,4.9,112.65
2024-10-21,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,33,2.84,93.66
2024-10-21,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,17,2.84,48.25
2024-10-21,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,18,5.58,100.45
2024-10-21,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,28,8.61,241.12
2024-10-28,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,22,84.68,1862.99
2024-10-28,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-003,21,63.74,1338.52
2024-10-28,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,10,119.82,1198.23
2024-10-28,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,10,35.74,357.39
2024-10-28,Food,Great Value Large Eggs (1 Dozen),FOD-003,52,2.72,141.38
2024-10-28,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,52,8.68,451.15
2024-10-28,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,39,5.18,202.06
2024-10-28,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,38,2.95,111.97
2024-10-28,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,31,15.48,479.85
2024-10-28,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,37,6.1,225.67
2024-10-28,Textiles,Bath Towel Set (2-pack),TXT-003,37,8.75,323.78
2024-10-28,Textiles,Kids' Graphic Tee,TXT-003,36,2.6,93.68
2024-10-28,Textiles,Men's Fleece Hoodie,TXT-001,26,13.01,338.36
2024-10-28,Textiles,Men's Regular Fit Jeans,TXT-001,22,15.39,338.55
2024-10-28,Textiles,Queen Size Comforter,TXT-003,25,22.72,567.89
2024-11-04,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,24,5.52,132.6
2024-11-04,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,19,22.67,430.67
2024-11-04,Electronics,Roku Express HD Streaming Media Player,ELC-002,19,19.44,369.35
2024-11-04,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,14,8.57,119.95
2024-11-04,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,18,36.08,649.47
2024-11-04,Food,Bananas (by the pound),FOD-003,37,0.76,28.04
2024-11-04,Food,Great Value Large Eggs (1 Dozen),FOD-003,48,2.6,124.93
2024-11-04,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,32,4.67,149.29
2024-11-04,Food,Lay's Classic Potato Chips (Large Bag),FOD-002,29,3.41,98.87
2024-11-04,Textiles,Bath Towel Set (2-pack),TXT-003,25,8.7,217.54
2024-11-04,Textiles,Men's Athletic Shorts,TXT-003,31,7.41,229.84
2024-11-04,Textiles,Men's Basic Crewneck T-Shirt,TXT-002,42,3.31,139.14
2024-11-04,Textiles,Men's Fleece Hoodie,TXT-002,36,12.73,458.32
2024-11-04,Textiles,Twin Size Sheet Set,TXT-002,43,10.54,453.11
2024-11-11,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,11,77.25,849.73
2024-11-11,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-002,23,255.7,5881.13
2024-11-11,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,22,127.41,2803.12
2024-11-11,Food,Great Value Large Eggs (1 Dozen),FOD-003,35,2.29,80.15
2024-11-11,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,26,1.14,29.67
2024-11-18,Food,Coca-Cola Soda (12-pack Cans),FOD-003,41,5.03,206.21
2024-11-18,Food,Fresh Strawberries (1 lb),FOD-002,34,3.27,111.12
2024-11-18,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,32,3.27,104.72
2024-11-18,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,38,4.89,185.7
2024-11-18,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,33,5.09,168
2024-11-18,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,14,4.85,67.87
2024-11-18,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,28,13.55,379.29
2024-11-18,Textiles,Bath Towel Set (2-pack),TXT-003,32,7.22,230.95
2024-11-18,Textiles,Men's Fleece Hoodie,TXT-001,37,11.21,414.65
2024-11-18,Textiles,Queen Size Comforter,TXT-003,29,23.7,687.19
2024-11-18,Textiles,Twin Size Sheet Set,TXT-001,42,10.64,446.9
2024-11-18,Textiles,Women's Skinny Jeans,TXT-003,24,13.15,315.54
2024-12-02,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,25,76.73,1918.13
2024-12-02,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,13,5.17,67.25
2024-12-02,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,21,23.04,483.91
2024-12-02,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,13,37.61,488.92
2024-12-02,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,14,3.03,42.46
2024-12-02,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,14,14.7,205.76
2024-12-02,Textiles,Kids' Graphic Tee,TXT-003,31,3.06,94.71
2024-12-02,Textiles,Men's Athletic Shorts,TXT-003,39,8.32,324.55
2024-12-02,Textiles,Men's Regular Fit Jeans,TXT-001,30,15.4,462.03
2024-12-02,Textiles,Queen Size Comforter,TXT-003,33,23.08,761.68
2024-12-02,Textiles,Twin Size Sheet Set,TXT-002,39,9.92,386.94
2024-12-09,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,22,5.33,117.3
2024-12-09,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-002,21,271.98,5711.64
2024-12-09,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,24,120.33,2888.03
2024-12-09,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-003,20,38.34,766.71
2024-12-09,Food,Bananas (by the pound),FOD-003,39,0.82,31.93
2024-12-09,Food,Fresh Strawberries (1 lb),FOD-001,41,2.86,117.17
2024-12-09,Food,"Great Value Milk (1 Gallon, 2%)",FOD-002,43,3.75,161.39
2024-12-09,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,42,4.14,173.91
2024-12-09,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-003,35,7.96,278.69
2024-12-09,Textiles,Men's Basic Crewneck T-Shirt,TXT-002,33,3.78,124.7
2024-12-09,Textiles,Queen Size Comforter,TXT-003,45,24.91,1121.02
2024-12-16,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,21,84.36,1771.47
2024-12-16,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,7,7.54,52.81
2024-12-16,Food,Bananas (by the pound),FOD-003,48,0.72,34.45
2024-12-16,Food,Fresh Strawberries (1 lb),FOD-001,42,3.05,127.91
2024-12-16,Food,Lay's Classic Potato Chips (Large Bag),FOD-002,35,3.16,110.74
2024-12-16,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,35,4.83,169.07
2024-12-16,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-003,16,19.78,316.54
2024-12-16,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-002,37,4.79,177.12
2024-12-16,Textiles,Kids' Graphic Tee,TXT-003,45,2.73,123
2024-12-16,Textiles,Men's Athletic Shorts,TXT-003,44,7.36,323.83
2024-12-16,Textiles,Men's Fleece Hoodie,TXT-001,36,11.11,400.13
2024-12-16,Textiles,Men's Regular Fit Jeans,TXT-001,43,16.38,704.23
2024-12-16,Textiles,Twin Size Sheet Set,TXT-002,43,9.47,407.28
2024-12-23,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,18,79.38,1428.82
2024-12-23,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,9,80.96,728.66
2024-12-23,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-003,21,8.08,169.63
2024-12-23,Food,Coca-Cola Soda (12-pack Cans),FOD-003,24,4.99,119.73
2024-12-23,Food,Fresh Strawberries (1 lb),FOD-002,51,3.25,165.71
2024-12-23,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,41,1.24,50.68
2024-12-23,Food,Lay's Classic Potato Chips (Large Bag),FOD-002,44,3.24,142.49
2024-12-23,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,38,4.93,187.24
2024-12-23,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-002,25,4.48,112.02
2024-12-23,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,35,3.12,109.21
2024-12-23,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,16,3.14,50.19
2024-12-23,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-003,35,15.26,534.13
2024-12-23,Textiles,Kids' Graphic Tee,TXT-003,23,2.71,62.39
2024-12-23,Textiles,Queen Size Comforter,TXT-003,38,27.28,1036.75
2024-12-23,Textiles,Twin Size Sheet Set,TXT-002,31,10.26,318.14
2024-12-23,Textiles,Women's Skinny Jeans,TXT-003,45,15.68,705.62
2024-12-23,Textiles,Women's V-Neck T-Shirt,TXT-003,38,3.4,129.08
2024-12-30,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-003,21,92.6,1944.56
2024-12-30,Electronics,Roku Express HD Streaming Media Player,ELC-001,17,19.14,325.34
2024-12-30,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-003,49,3.83,187.73
2024-12-30,Food,Lay's Classic Potato Chips (Large Bag),FOD-002,30,3.44,103.15
2024-12-30,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-002,23,4.72,108.46
2024-12-30,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-003,23,2.99,68.75
2024-12-30,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,37,5.51,203.78
