Order Date,Category,Item Name,Supplier,Quantity,Unit Cost,Total Cost
2024-07-29,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,14,8.11,113.5
2024-07-29,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,11,37.76,415.34
2024-07-29,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,13,18.22,236.89
2024-07-29,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,11,4.96,54.53
2024-07-29,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,16,3.11,49.82
2024-07-29,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,25,5.59,139.79
2024-07-29,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-002,13,7.86,102.24
2024-07-29,Textiles,Bath Towel Set (2-pack),TXT-001,22,8.56,188.41
2024-07-29,Textiles,Men's Athletic Shorts,TXT-002,18,7.69,138.46
2024-07-29,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,23,3.29,75.72
2024-07-29,Textiles,Men's Fleece Hoodie,TXT-001,14,10.85,151.92
2024-07-29,Textiles,Queen Size Comforter,TXT-002,23,25.62,589.17
2024-08-05,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,5,64.82,324.08
2024-08-05,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,14,5.3,74.24
2024-08-05,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,9,8.16,73.48
2024-08-12,Food,Fresh Strawberries (1 lb),FOD-001,34,2.71,92.19
2024-08-12,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,20,4.83,96.7
2024-08-12,Textiles,Kids' Graphic Tee,TXT-001,28,3.03,84.74
2024-08-12,Textiles,Men's Fleece Hoodie,TXT-001,27,11.56,312.24
2024-08-12,Textiles,Queen Size Comforter,TXT-003,22,22.7,499.45
2024-08-12,Textiles,Women's Skinny Jeans,TXT-002,13,14.93,194.13
2024-08-12,Textiles,Women's V-Neck T-Shirt,TXT-003,20,3.17,63.35
2024-08-19,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,16,258.25,4131.95
2024-08-19,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,4,135.31,541.23
2024-08-19,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-002,16,1.23,19.73
2024-08-19,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,22,7.73,170.17
2024-08-19,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,19,4.75,90.2
2024-08-19,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,11,4.27,46.96
2024-08-19,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,8,5.03,40.22
2024-08-19,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,10,5.9,59
2024-08-19,Textiles,Bath Towel Set (2-pack),TXT-001,26,8.67,225.42
2024-08-19,Textiles,Men's Athletic Shorts,TXT-003,25,8.33,208.29
2024-08-19,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,23,3.65,84.03
2024-08-19,Textiles,Men's Fleece Hoodie,TXT-001,27,11.48,309.85
2024-08-19,Textiles,Twin Size Sheet Set,TXT-001,24,9.67,232.11
2024-08-26,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,8,5.78,46.24
2024-08-26,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,4,20.08,80.3
2024-08-26,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,12,7.21,86.53
2024-08-26,Food,Bananas (by the pound),FOD-002,30,0.68,20.3
2024-08-26,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,26,4.32,112.45
2024-08-26,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,27,5.11,137.94
2024-08-26,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,14,4.22,59.06
2024-08-26,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,15,2.8,41.96
2024-08-26,Textiles,Bath Towel Set (2-pack),TXT-001,27,8.17,220.56
2024-08-26,Textiles,Men's Regular Fit Jeans,TXT-001,27,14.36,387.83
2024-08-26,Textiles,Queen Size Comforter,TXT-002,26,23.42,609.04
2024-08-26,Textiles,Twin Size Sheet Set,TXT-001,14,9.35,130.92
2024-09-02,Food,Coca-Cola Soda (12-pack Cans),FOD-001,29,5.46,158.38
2024-09-02,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,30,3.76,112.74
2024-09-02,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,26,1.36,35.25
2024-09-02,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,22,2.91,64.13
2024-09-02,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,19,15,284.98
2024-09-09,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,11,64.54,709.89
2024-09-09,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,9,5.73,51.54
2024-09-09,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,9,142,1277.98
2024-09-09,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,10,34.55,345.46
2024-09-09,Food,Coca-Cola Soda (12-pack Cans),FOD-001,29,5.49,159.2
2024-09-09,Food,Fresh Strawberries (1 lb),FOD-001,36,2.8,100.63
2024-09-09,Food,Great Value Large Eggs (1 Dozen),FOD-003,35,2.46,86.26
2024-09-09,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,8,17.61,140.87
2024-09-09,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,23,2.94,67.51
2024-09-09,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,16,2.9,46.44
2024-09-09,Textiles,Bath Towel Set (2-pack),TXT-001,25,8.47,211.66
2024-09-09,Textiles,Kids' Graphic Tee,TXT-001,16,2.96,47.38
2024-09-09,Textiles,Twin Size Sheet Set,TXT-001,16,9.8,156.78
2024-09-16,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,9,5.81,52.29
2024-09-16,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,15,22.41,336.13
2024-09-16,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,17,90.43,1537.38
2024-09-16,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,15,122.05,1830.81
2024-09-16,Food,Coca-Cola Soda (12-pack Cans),FOD-001,24,5.73,137.59
2024-09-16,Food,Great Value Large Eggs (1 Dozen),FOD-003,17,2.49,42.28
2024-09-16,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,18,3.52,63.37
2024-09-16,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,35,4.86,170.11
2024-09-16,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,18,8.41,151.45
2024-09-16,Textiles,Bath Towel Set (2-pack),TXT-001,16,7.79,124.66
2024-09-16,Textiles,Men's Fleece Hoodie,TXT-001,25,11.39,284.77
2024-09-16,Textiles,Women's Skinny Jeans,TXT-003,14,13.1,183.42
2024-09-23,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,11,60.49,665.34
2024-09-23,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,5,92.43,462.14
2024-09-23,Electronics,Roku Express HD Streaming Media Player,ELC-001,11,21.09,232.02
2024-09-23,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,13,7.91,102.84
2024-09-23,Food,Bananas (by the pound),FOD-002,34,0.69,23.61
2024-09-23,Food,Great Value Large Eggs (1 Dozen),FOD-002,19,2.28,43.25
2024-09-23,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,33,3.48,114.97
2024-09-23,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,15,5.5,82.54
2024-09-23,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,14,3.01,42.2
2024-09-23,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,8,14.39,115.16
2024-09-23,Textiles,Men's Athletic Shorts,TXT-003,22,7.98,175.46
2024-09-23,Textiles,Men's Fleece Hoodie,TXT-001,29,11.15,323.37
2024-09-30,Food,Coca-Cola Soda (12-pack Cans),FOD-001,19,5.79,109.99
2024-09-30,Food,Great Value Large Eggs (1 Dozen),FOD-003,23,2.37,54.5
2024-09-30,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,10,5.11,51.09
2024-09-30,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,24,4.42,106.19
2024-09-30,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-002,23,7.84,180.34
2024-09-30,Textiles,Bath Towel Set (2-pack),TXT-001,17,7.72,131.28
2024-09-30,Textiles,Kids' Graphic Tee,TXT-001,16,2.6,41.68
2024-09-30,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,21,3.38,70.91
2024-09-30,Textiles,Men's Fleece Hoodie,TXT-001,27,10.95,295.74
2024-09-30,Textiles,Twin Size Sheet Set,TXT-001,28,9.11,255.13
2024-10-07,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,10,55.61,556.11
2024-10-07,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,18,22.56,406.11
2024-10-07,Food,Fresh Strawberries (1 lb),FOD-001,35,2.85,99.88
2024-10-07,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,19,4.38,83.18
2024-10-07,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,26,4.86,126.31
2024-10-07,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,16,8.41,134.52
2024-10-07,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,26,4.08,106.14
2024-10-07,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,25,4.39,109.63
2024-10-07,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,23,7.24,166.47
2024-10-07,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,26,5.49,142.76
2024-10-07,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,13,3.18,41.33
2024-10-07,Textiles,Men's Regular Fit Jeans,TXT-001,16,16.36,261.81
2024-10-14,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-003,11,24.13,265.44
2024-10-14,Electronics,"HP 15.6"" Laptop (Intel Core i3, 8GB RAM, 256GB SSD)",ELC-001,15,244.43,3666.43
2024-10-14,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,18,34.94,628.95
2024-10-14,Food,Coca-Cola Soda (12-pack Cans),FOD-001,35,5.01,175.18
2024-10-14,Food,Fresh Strawberries (1 lb),FOD-001,30,2.93,87.87
2024-10-14,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,19,3.19,60.56
2024-10-14,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,24,9.23,221.55
2024-10-14,Pharmaceuticals,Advil Tablets (100 ct),PRM-003,19,5.16,98.08
2024-10-14,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,14,19.39,271.49
2024-10-14,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,14,2.82,39.48
2024-10-14,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,14,3.01,42.09
2024-10-14,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,26,5.93,154.16
2024-10-21,Textiles,Men's Fleece Hoodie,TXT-001,13,12.96,168.43
2024-10-21,Textiles,Twin Size Sheet Set,TXT-001,25,10.31,257.68
2024-10-21,Textiles,Women's V-Neck T-Shirt,TXT-003,16,3.05,48.77
2024-10-28,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,4,5.69,22.75
2024-10-28,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,7,134.93,944.52
2024-10-28,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,12,8.72,104.68
2024-10-28,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,14,31.81,445.32
2024-10-28,Food,"Great Value Milk (1 Gallon, 2%)",FOD-001,35,3.41,119.25
2024-10-28,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,33,3.26,107.74
2024-10-28,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,33,4.54,149.71
2024-10-28,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,26,4.86,126.3
2024-10-28,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,14,13.7,191.74
2024-10-28,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,22,5.89,129.69
2024-10-28,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,8,4.99,39.93
2024-10-28,Textiles,Kids' Graphic Tee,TXT-001,26,3.01,78.18
2024-10-28,Textiles,Queen Size Comforter,TXT-002,15,22.93,343.96
2024-11-04,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,8,64.13,513.02
2024-11-04,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,12,78.26,939.18
2024-11-04,Food,Coca-Cola Soda (12-pack Cans),FOD-001,26,5.76,149.63
2024-11-04,Food,Great Value Large Eggs (1 Dozen),FOD-003,23,2.54,58.39
2024-11-04,Food,Skippy Creamy Peanut Butter (40 oz),FOD-003,33,4.89,161.48
2024-11-04,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,26,16.7,434.26
2024-11-04,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,27,2.9,78.43
2024-11-04,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,24,6.5,156.05
2024-11-04,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,20,5.04,100.8
2024-11-04,Textiles,Bath Towel Set (2-pack),TXT-001,31,7.61,235.76
2024-11-04,Textiles,Kids' Graphic Tee,TXT-001,27,2.9,78.26
2024-11-04,Textiles,Men's Athletic Shorts,TXT-003,23,8.74,200.98
2024-11-04,Textiles,Twin Size Sheet Set,TXT-001,23,10.53,242.3
2024-11-11,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,5,5.18,25.89
2024-11-11,Electronics,JBL Flip 6 Portable Bluetooth Speaker,ELC-001,5,80.81,404.04
2024-11-11,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,4,7.23,28.9
2024-11-11,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,12,35.97,431.61
2024-11-11,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,14,3.13,43.82
2024-11-11,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,23,5.57,128.18
2024-11-18,Food,Great Value Large Eggs (1 Dozen),FOD-003,23,2.55,58.69
2024-11-18,Food,Kellogg's Frosted Flakes Cereal (23 oz),FOD-001,17,4.1,69.69
2024-11-18,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,23,4.94,113.67
2024-11-18,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,9,5.24,47.2
2024-11-18,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-002,10,2.85,28.47
2024-11-18,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,23,6.59,151.65
2024-11-18,Textiles,Kids' Graphic Tee,TXT-001,13,2.8,36.4
2024-11-18,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,31,3.56,110.45
2024-11-18,Textiles,Twin Size Sheet Set,TXT-001,23,9.42,216.59
2024-11-18,Textiles,Women's Skinny Jeans,TXT-003,31,14.77,457.89
2024-11-25,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,16,61.37,981.91
2024-11-25,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,11,21.98,241.81
2024-11-25,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-002,5,121.28,606.38
2024-11-25,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,15,38.35,575.27
2024-11-25,Pharmaceuticals,Advil Tablets (100 ct),PRM-002,20,4.73,94.51
2024-11-25,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,17,18.36,312.19
2024-11-25,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,8,4.69,37.53
2024-11-25,Pharmaceuticals,Flonase Allergy Relief (120 sprays),PRM-001,14,14.95,209.25
2024-11-25,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-003,11,6.22,68.47
2024-11-25,Textiles,Men's Basic Crewneck T-Shirt,TXT-001,29,3.61,104.62
2024-11-25,Textiles,Men's Fleece Hoodie,TXT-001,20,12.21,244.11
2024-11-25,Textiles,Men's Regular Fit Jeans,TXT-001,30,16.09,482.64
2024-11-25,Textiles,Twin Size Sheet Set,TXT-001,28,9.89,276.89
2024-11-25,Textiles,Women's V-Neck T-Shirt,TXT-002,26,3.06,79.45
2024-12-02,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,9,63.96,575.68
2024-12-02,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,16,5.18,82.96
2024-12-02,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,8,23.67,189.39
2024-12-02,Electronics,Roku Express HD Streaming Media Player,ELC-001,12,20.65,247.84
2024-12-02,Electronics,"Samsung Galaxy Tab A8 10.5"" Tablet (32GB)",ELC-003,11,129.45,1423.92
2024-12-02,Food,Bananas (by the pound),FOD-002,31,0.75,23.31
2024-12-02,Food,Fresh Strawberries (1 lb),FOD-001,32,2.79,89.19
2024-12-02,Food,Great Value Large Eggs (1 Dozen),FOD-003,36,2.43,87.51
2024-12-02,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,24,4.42,105.98
2024-12-02,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,34,7.93,269.62
2024-12-02,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,23,2.74,63.02
2024-12-02,Pharmaceuticals,Neosporin Original Ointment (1 oz),PRM-002,26,5.9,153.29
2024-12-02,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-002,15,7.52,112.86
2024-12-02,Textiles,Bath Towel Set (2-pack),TXT-001,20,7.9,157.96
2024-12-02,Textiles,Men's Regular Fit Jeans,TXT-001,16,13.86,221.81
2024-12-02,Textiles,Twin Size Sheet Set,TXT-001,23,9.95,228.83
2024-12-02,Textiles,Women's V-Neck T-Shirt,TXT-003,14,2.92,40.9
2024-12-09,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-002,16,81.23,1299.75
2024-12-09,Electronics,SanDisk 64GB Cruzer Glide USB 2.0 Flash Drive,ELC-001,15,8.63,129.4
2024-12-09,Food,Bananas (by the pound),FOD-002,24,0.77,18.46
2024-12-09,Food,Great Value Large Eggs (1 Dozen),FOD-003,32,2.49,79.8
2024-12-09,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,26,1.26,32.71
2024-12-09,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,25,3.75,93.72
2024-12-09,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,31,4.35,134.95
2024-12-09,Pharmaceuticals,"Bayer Aspirin (325 mg, 100 ct)",PRM-001,20,4.75,95.04
2024-12-09,Pharmaceuticals,CVS Health Ibuprofen (200 mg - 100 ct),PRM-003,13,2.84,36.98
2024-12-09,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,23,8.44,194.05
2024-12-09,Pharmaceuticals,Tylenol Extra Strength Caplets (100 ct),PRM-001,12,5.48,65.73
2024-12-16,Electronics,Canon Pixma MG2522 All-in-One Printer,ELC-001,17,57.05,969.9
2024-12-16,Electronics,Google Nest Mini (2nd Gen) Smart Speaker,ELC-002,9,24.08,216.7
2024-12-16,Electronics,Sony WH-CH520 Wireless On-Ear Headphones,ELC-001,8,33.35,266.78
2024-12-16,Food,Bananas (by the pound),FOD-002,27,0.78,21.11
2024-12-16,Food,Kraft Macaroni & Cheese (7.25 oz Box),FOD-003,22,1.32,29.14
2024-12-16,Food,Lay's Classic Potato Chips (Large Bag),FOD-001,19,3.66,69.49
2024-12-23,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,4,72.15,288.61
2024-12-23,Electronics,Energizer Max AA Batteries (8-pack),ELC-001,17,5.56,94.45
2024-12-23,Pharmaceuticals,Allegra 24 Hour Allergy (60 ct),PRM-001,25,17.43,435.73
2024-12-23,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,19,2.85,54.1
2024-12-23,Pharmaceuticals,NyQuil Cold & Flu Liquid (12 oz),PRM-003,16,8.69,139.07
2024-12-30,Electronics,Apple AirPods (2nd Gen) with Charging Case,ELC-003,10,74.9,749.03
2024-12-30,Electronics,Roku Express HD Streaming Media Player,ELC-001,13,20.87,271.28
2024-12-30,Food,Coca-Cola Soda (12-pack Cans),FOD-001,22,5.55,122.01
2024-12-30,Food,Fresh Strawberries (1 lb),FOD-001,33,3.05,100.67
2024-12-30,Food,Skippy Creamy Peanut Butter (40 oz),FOD-002,21,4.78,100.28
2024-12-30,Food,Tyson Boneless Skinless Chicken Breasts (2.5 lbs),FOD-001,21,7.81,163.91
2024-12-30,Pharmaceuticals,"Band-Aid Brand Adhesive Bandages (Assorted, 100 ct)",PRM-001,12,4.76,57.07
2024-12-30,Pharmaceuticals,Colgate Total Toothpaste (6 oz),PRM-001,14,2.72,38.14
2024-12-30,Textiles,Bath Towel Set (2-pack),TXT-001,27,8.15,220.12
2024-12-30,Textiles,Men's Athletic Shorts,TXT-002,16,7.49,119.84
2024-12-30,Textiles,Queen Size Comforter,TXT-003,18,23.83,428.91
2024-12-30,Textiles,Twin Size Sheet Set,TXT-001,13,9.08,118.07
2024-12-30,Textiles,Women's Skinny Jeans,TXT-003,25,14.17,354.3
