Date,Time,Store_ID,Transaction_ID,Customer_ID,Customer_Type,Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Rate,Discount_Amount,Subtotal,Tax_Amount,Total_Amount,Gross_Profit,Profit_Margin_Percent,Payment_Method,Day_of_Week,Month,Hour_of_Day,Transaction_Total,Items_Per_Transaction
2024-05-20,12:09:00,Store_B,Store_B_T006103,CUST_5738,New,Electronics,Power Bank,1,20,52.26,0,0,52.26,4.18,56.44,32.26,61.7,Debit Card,Monday,May,12,84.05,2
2024-05-20,12:09:00,Store_B,Store_B_T006103,CUST_5738,New,Electronics,USB Flash Drive,1,8,25.57,0,0,25.57,2.05,27.61,17.57,68.7,Debit Card,Monday,May,12,84.05,2
2024-05-20,12:46:00,Store_B,Store_B_T006104,CUST_0006,Returning,Pharmaceuticals,Bandages Pack,2,2,7.1,0,0,14.2,1.14,15.34,10.2,71.8,Cash,Monday,May,12,15.34,1
2024-05-20,13:00:00,Store_B,Store_B_T006123,CUST_0447,Returning,Textiles,Winter Jacket,1,25,77.39,0,0,77.39,6.19,83.58,52.39,67.7,Cash,Monday,May,13,98.17,2
2024-05-20,13:00:00,Store_B,Store_B_T006123,CUST_0447,Returning,Pharmaceuticals,Hand Sanitizer,3,1.5,4.8,6.1,0.87,13.51,1.08,14.6,9.01,66.7,Cash,Monday,May,13,98.17,2
2024-05-20,13:31:00,Store_B,Store_B_T006090,CUST_0129,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.89,15.8,2.51,13.38,1.07,14.45,8.38,62.6,Mobile Payment,Monday,May,13,22.25,2
2024-05-20,13:31:00,Store_B,Store_B_T006090,CUST_0129,Returning,Food,Breakfast Cereal,1,2.5,7.23,0,0,7.23,0.58,7.8,4.73,65.4,Mobile Payment,Monday,May,13,22.25,2
2024-05-20,13:33:00,Store_B,Store_B_T006094,CUST_0284,Returning,Electronics,Portable Speaker,1,35,98.44,0,0,98.44,7.88,106.32,63.44,64.4,Credit Card,Monday,May,13,148.17,2
2024-05-20,13:33:00,Store_B,Store_B_T006094,CUST_0284,Returning,Pharmaceuticals,Allergy Medicine,2,6,19.37,0,0,38.75,3.1,41.85,26.75,69,Credit Card,Monday,May,13,148.17,2
2024-05-20,14:00:00,Store_B,Store_B_T006100,CUST_0208,Returning,Electronics,Power Bank,1,20,49.28,0,0,49.28,3.94,53.23,29.28,59.4,Debit Card,Monday,May,14,379.14,2
2024-05-20,14:00:00,Store_B,Store_B_T006100,CUST_0208,Returning,Electronics,Portable Speaker,3,35,100.59,0,0,301.77,24.14,325.91,196.77,65.2,Debit Card,Monday,May,14,379.14,2
2024-05-20,14:14:00,Store_B,Store_B_T006089,CUST_0231,Returning,Food,Breakfast Cereal,1,2.5,6.83,0,0,6.83,0.55,7.37,4.33,63.4,Credit Card,Monday,May,14,7.37,1
2024-05-20,14:24:00,Store_B,Store_B_T006115,CUST_0261,Returning,Pharmaceuticals,Cough Syrup,2,3,12.96,0,0,25.93,2.07,28,19.93,76.9,Debit Card,Monday,May,14,355.26,2
2024-05-20,14:24:00,Store_B,Store_B_T006115,CUST_0261,Returning,Electronics,Portable Speaker,3,35,101.01,0,0,303.02,24.24,327.26,198.02,65.3,Debit Card,Monday,May,14,355.26,2
2024-05-20,14:25:00,Store_B,Store_B_T006095,CUST_0372,Returning,Food,Pasta Pack,1,1,3.12,0,0,3.12,0.25,3.37,2.12,68,Credit Card,Monday,May,14,3.37,1
2024-05-20,14:58:00,Store_B,Store_B_T006122,CUST_0280,Returning,Electronics,Tablet Case,3,10,30.2,0,0,90.59,7.25,97.83,60.59,66.9,Credit Card,Monday,May,14,104.1,2
2024-05-20,14:58:00,Store_B,Store_B_T006122,CUST_0280,Returning,Food,Fresh Apples (1kg),1,2.5,5.8,0,0,5.8,0.46,6.26,3.3,56.9,Credit Card,Monday,May,14,104.1,2
2024-05-20,15:16:00,Store_B,Store_B_T006117,CUST_0298,Returning,Food,Greek Yogurt,1,1.8,4.38,0,0,4.38,0.35,4.73,2.58,58.9,Debit Card,Monday,May,15,90.47,2
2024-05-20,15:16:00,Store_B,Store_B_T006117,CUST_0298,Returning,Electronics,Wireless Mouse,2,15,39.69,0,0,79.39,6.35,85.74,49.39,62.2,Debit Card,Monday,May,15,90.47,2
2024-05-20,15:22:00,Store_B,Store_B_T006096,CUST_0497,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.72,0,0,16.72,1.34,18.06,11.72,70.1,Mobile Payment,Monday,May,15,264.01,3
2024-05-20,15:22:00,Store_B,Store_B_T006096,CUST_0497,Returning,Food,Chicken Breast (1kg),2,6,12.66,14.7,3.72,21.6,1.73,23.33,9.6,44.4,Mobile Payment,Monday,May,15,264.01,3
2024-05-20,15:22:00,Store_B,Store_B_T006096,CUST_0497,Returning,Electronics,Smart Watch,1,80,206.14,0,0,206.14,16.49,222.63,126.14,61.2,Mobile Payment,Monday,May,15,264.01,3
2024-05-20,15:34:00,Store_B,Store_B_T006088,CUST_0477,Returning,Textiles,Bath Towel,2,4,15.07,0,0,30.15,2.41,32.56,22.15,73.5,Debit Card,Monday,May,15,46.38,2
2024-05-20,15:34:00,Store_B,Store_B_T006088,CUST_0477,Returning,Pharmaceuticals,Bandages Pack,2,2,7.23,11.6,1.67,12.79,1.02,13.82,8.79,68.7,Debit Card,Monday,May,15,46.38,2
2024-05-20,15:40:00,Store_B,Store_B_T006116,CUST_0364,Returning,Electronics,Power Bank,1,20,48.15,0,0,48.15,3.85,52,28.15,58.5,Credit Card,Monday,May,15,52,1
2024-05-20,15:45:00,Store_B,Store_B_T006086,CUST_0453,Returning,Pharmaceuticals,Thermometer,1,12,30.92,0,0,30.92,2.47,33.39,18.92,61.2,Credit Card,Monday,May,15,120.95,2
2024-05-20,15:45:00,Store_B,Store_B_T006086,CUST_0453,Returning,Textiles,Cotton Bedsheet Set,2,15,50.2,19.3,19.33,81.07,6.49,87.55,51.07,63,Credit Card,Monday,May,15,120.95,2
2024-05-20,15:47:00,Store_B,Store_B_T006119,CUST_0040,Returning,Textiles,Kids' Jeans,2,12,30.38,0,0,60.77,4.86,65.63,36.77,60.5,Cash,Monday,May,15,65.63,1
2024-05-20,15:51:00,Store_B,Store_B_T006118,CUST_0272,Returning,Food,Greek Yogurt,1,1.8,4.51,0,0,4.51,0.36,4.87,2.71,60.1,Credit Card,Monday,May,15,93.43,2
2024-05-20,15:51:00,Store_B,Store_B_T006118,CUST_0272,Returning,Textiles,Winter Jacket,1,25,81.99,0,0,81.99,6.56,88.55,56.99,69.5,Credit Card,Monday,May,15,93.43,2
2024-05-20,17:02:00,Store_B,Store_B_T006097,CUST_0272,Returning,Electronics,Tablet Case,1,10,30.27,0,0,30.27,2.42,32.69,20.27,67,Cash,Monday,May,17,57.76,2
2024-05-20,17:02:00,Store_B,Store_B_T006097,CUST_0272,Returning,Electronics,USB Flash Drive,1,8,25.59,9.3,2.37,23.21,1.86,25.07,15.21,65.5,Cash,Monday,May,17,57.76,2
2024-05-20,17:10:00,Store_B,Store_B_T006101,CUST_0012,Returning,Textiles,Kids' Jeans,2,12,29.44,8.9,5.25,53.63,4.29,57.92,29.63,55.3,Mobile Payment,Monday,May,17,57.92,1
2024-05-20,17:17:00,Store_B,Store_B_T006108,CUST_0097,Returning,Textiles,Cotton Bedsheet Set,1,15,47.97,13.8,6.63,41.34,3.31,44.64,26.34,63.7,Credit Card,Monday,May,17,53.13,2
2024-05-20,17:17:00,Store_B,Store_B_T006108,CUST_0097,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,9.05,13.1,1.18,7.86,0.63,8.49,5.36,68.2,Credit Card,Monday,May,17,53.13,2
2024-05-20,17:49:00,Store_B,Store_B_T006098,CUST_0101,Returning,Pharmaceuticals,Thermometer,2,12,31.1,8.1,5.04,57.17,4.57,61.74,33.17,58,Cash,Monday,May,17,105.23,3
2024-05-20,17:49:00,Store_B,Store_B_T006098,CUST_0101,Returning,Pharmaceuticals,First Aid Kit,1,8,25.54,0,0,25.54,2.04,27.59,17.54,68.7,Cash,Monday,May,17,105.23,3
2024-05-20,17:49:00,Store_B,Store_B_T006098,CUST_0101,Returning,Textiles,Bath Towel,1,4,14.72,0,0,14.72,1.18,15.9,10.72,72.8,Cash,Monday,May,17,105.23,3
2024-05-20,18:00:00,Store_B,Store_B_T006106,CUST_0124,Returning,Pharmaceuticals,First Aid Kit,1,8,24.14,0,0,24.14,1.93,26.07,16.14,66.9,Credit Card,Monday,May,18,40.59,2
2024-05-20,18:00:00,Store_B,Store_B_T006106,CUST_0124,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.73,14.6,2.29,13.44,1.07,14.51,8.44,62.8,Credit Card,Monday,May,18,40.59,2
2024-05-20,18:17:00,Store_B,Store_B_T006091,CUST_0380,Returning,Food,Organic Milk (1L),1,2,5.22,8.4,0.44,4.78,0.38,5.17,2.78,58.2,Debit Card,Monday,May,18,22.88,2
2024-05-20,18:17:00,Store_B,Store_B_T006091,CUST_0380,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,16.4,0,0,16.4,1.31,17.71,11.4,69.5,Debit Card,Monday,May,18,22.88,2
2024-05-20,18:28:00,Store_B,Store_B_T006102,CUST_9890,New,Food,Chicken Breast (1kg),1,6,12.87,0,0,12.87,1.03,13.9,6.87,53.4,Debit Card,Monday,May,18,21.26,2
2024-05-20,18:28:00,Store_B,Store_B_T006102,CUST_9890,New,Food,Breakfast Cereal,1,2.5,6.81,0,0,6.81,0.54,7.35,4.31,63.3,Debit Card,Monday,May,18,21.26,2
2024-05-20,19:24:00,Store_B,Store_B_T006110,CUST_0119,Returning,Textiles,Women's Blouse,1,8,25.91,0,0,25.91,2.07,27.98,17.91,69.1,Debit Card,Monday,May,19,27.98,1
2024-05-20,19:34:00,Store_B,Store_B_T006112,CUST_0298,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.68,0,0,18.68,1.49,20.17,12.68,67.9,Cash,Monday,May,19,73.69,2
2024-05-20,19:34:00,Store_B,Store_B_T006112,CUST_0298,Returning,Pharmaceuticals,First Aid Kit,2,8,24.78,0,0,49.56,3.96,53.52,33.56,67.7,Cash,Monday,May,19,73.69,2
2024-05-20,19:51:00,Store_B,Store_B_T006105,CUST_0430,Returning,Textiles,Winter Jacket,1,25,77.6,0,0,77.6,6.21,83.81,52.6,67.8,Mobile Payment,Monday,May,19,88.78,2
2024-05-20,19:51:00,Store_B,Store_B_T006105,CUST_0430,Returning,Food,Greek Yogurt,1,1.8,4.6,0,0,4.6,0.37,4.97,2.8,60.9,Mobile Payment,Monday,May,19,88.78,2
2024-05-20,20:11:00,Store_B,Store_B_T006109,CUST_0138,Returning,Food,Greek Yogurt,1,1.8,4.58,0,0,4.58,0.37,4.95,2.78,60.7,Cash,Monday,May,20,59.45,2
2024-05-20,20:11:00,Store_B,Store_B_T006109,CUST_0138,Returning,Textiles,Cotton Bedsheet Set,1,15,50.47,0,0,50.47,4.04,54.5,35.47,70.3,Cash,Monday,May,20,59.45,2
2024-05-20,20:30:00,Store_B,Store_B_T006087,CUST_0242,Returning,Pharmaceuticals,Thermometer,1,12,29.56,0,0,29.56,2.37,31.93,17.56,59.4,Cash,Monday,May,20,46.55,2
2024-05-20,20:30:00,Store_B,Store_B_T006087,CUST_0242,Returning,Pharmaceuticals,Cough Syrup,1,3,13.54,0,0,13.54,1.08,14.62,10.54,77.8,Cash,Monday,May,20,46.55,2
2024-05-20,20:54:00,Store_B,Store_B_T006111,CUST_0366,Returning,Pharmaceuticals,Thermometer,1,12,30.64,0,0,30.64,2.45,33.1,18.64,60.8,Debit Card,Monday,May,20,67.59,2
2024-05-20,20:54:00,Store_B,Store_B_T006111,CUST_0366,Returning,Pharmaceuticals,Vitamin C Supplements,2,5,15.97,0,0,31.94,2.55,34.49,21.94,68.7,Debit Card,Monday,May,20,67.59,2
2024-05-20,21:02:00,Store_B,Store_B_T006120,CUST_0308,Returning,Textiles,Dress Shirt,3,10,35.07,0,0,105.22,8.42,113.63,75.22,71.5,Cash,Monday,May,21,113.63,1
2024-05-20,21:17:00,Store_B,Store_B_T006093,CUST_0222,Returning,Food,Organic Milk (1L),1,2,5.11,0,0,5.11,0.41,5.52,3.11,60.8,Debit Card,Monday,May,21,58.84,3
2024-05-20,21:17:00,Store_B,Store_B_T006093,CUST_0222,Returning,Electronics,USB Flash Drive,1,8,25.8,6.1,1.58,24.22,1.94,26.15,16.22,67,Debit Card,Monday,May,21,58.84,3
2024-05-20,21:17:00,Store_B,Store_B_T006093,CUST_0222,Returning,Textiles,Women's Blouse,1,8,25.16,0,0,25.16,2.01,27.17,17.16,68.2,Debit Card,Monday,May,21,58.84,3
2024-05-21,08:20:00,Store_B,Store_B_T006126,CUST_0134,Returning,Electronics,Power Bank,1,20,50.06,0,0,50.06,4,54.07,30.06,60,Debit Card,Tuesday,May,8,54.07,1
2024-05-21,08:23:00,Store_B,Store_B_T006139,CUST_7390,New,Textiles,Athletic Shorts,1,6,20.8,0,0,20.8,1.66,22.46,14.8,71.1,Debit Card,Tuesday,May,8,22.46,1
2024-05-21,08:39:00,Store_B,Store_B_T006162,CUST_0143,Returning,Food,Chicken Breast (1kg),1,6,13.34,0,0,13.34,1.07,14.41,7.34,55,Credit Card,Tuesday,May,8,36.16,2
2024-05-21,08:39:00,Store_B,Store_B_T006162,CUST_0143,Returning,Pharmaceuticals,Bandages Pack,3,2,6.71,0,0,20.14,1.61,21.76,14.14,70.2,Credit Card,Tuesday,May,8,36.16,2
2024-05-21,08:48:00,Store_B,Store_B_T006130,CUST_0453,Returning,Food,Whole Wheat Bread,1,1.5,4.08,0,0,4.08,0.33,4.4,2.58,63.2,Debit Card,Tuesday,May,8,24.76,2
2024-05-21,08:48:00,Store_B,Store_B_T006130,CUST_0453,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.85,0,0,18.85,1.51,20.36,12.85,68.2,Debit Card,Tuesday,May,8,24.76,2
2024-05-21,09:16:00,Store_B,Store_B_T006125,CUST_0056,Returning,Electronics,Bluetooth Headphones,1,25,82.6,12.6,10.44,72.15,5.77,77.92,47.15,65.4,Cash,Tuesday,May,9,77.92,1
2024-05-21,09:39:00,Store_B,Store_B_T006136,CUST_8550,New,Electronics,Portable Speaker,3,35,100.66,0,0,301.97,24.16,326.12,196.97,65.2,Debit Card,Tuesday,May,9,439.54,3
2024-05-21,09:39:00,Store_B,Store_B_T006136,CUST_8550,New,Electronics,Tablet Case,1,10,30.7,5.8,1.77,28.93,2.31,31.24,18.93,65.4,Debit Card,Tuesday,May,9,439.54,3
2024-05-21,09:39:00,Store_B,Store_B_T006136,CUST_8550,New,Textiles,Winter Jacket,1,25,76.09,0,0,76.09,6.09,82.17,51.09,67.1,Debit Card,Tuesday,May,9,439.54,3
2024-05-21,09:43:00,Store_B,Store_B_T006155,CUST_0425,Returning,Pharmaceuticals,Bandages Pack,1,2,7.03,0,0,7.03,0.56,7.6,5.03,71.6,Debit Card,Tuesday,May,9,29.36,2
2024-05-21,09:43:00,Store_B,Store_B_T006155,CUST_0425,Returning,Electronics,Phone Charger,1,5,20.15,0,0,20.15,1.61,21.76,15.15,75.2,Debit Card,Tuesday,May,9,29.36,2
2024-05-21,10:37:00,Store_B,Store_B_T006145,CUST_0401,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.51,15.7,2.12,11.39,0.91,12.3,7.89,69.3,Credit Card,Tuesday,May,10,40.83,3
2024-05-21,10:37:00,Store_B,Store_B_T006145,CUST_0401,Returning,Pharmaceuticals,Hand Sanitizer,2,1.5,4.87,19.2,1.87,7.87,0.63,8.5,4.87,61.9,Credit Card,Tuesday,May,10,40.83,3
2024-05-21,10:37:00,Store_B,Store_B_T006145,CUST_0401,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.54,0,0,18.54,1.48,20.02,12.54,67.6,Credit Card,Tuesday,May,10,40.83,3
2024-05-21,11:46:00,Store_B,Store_B_T006154,CUST_0186,Returning,Electronics,Phone Charger,1,5,19.69,12,2.36,17.33,1.39,18.72,12.33,71.2,Credit Card,Tuesday,May,11,63.71,3
2024-05-21,11:46:00,Store_B,Store_B_T006154,CUST_0186,Returning,Pharmaceuticals,Thermometer,1,12,29.94,6.4,1.9,28.04,2.24,30.28,16.04,57.2,Credit Card,Tuesday,May,11,63.71,3
2024-05-21,11:46:00,Store_B,Store_B_T006154,CUST_0186,Returning,Food,Chicken Breast (1kg),1,6,13.62,0,0,13.62,1.09,14.71,7.62,55.9,Credit Card,Tuesday,May,11,63.71,3
2024-05-21,12:03:00,Store_B,Store_B_T006129,CUST_0044,Returning,Pharmaceuticals,First Aid Kit,2,8,25.01,0,0,50.01,4,54.01,34.01,68,Credit Card,Tuesday,May,12,54.01,1
2024-05-21,12:16:00,Store_B,Store_B_T006153,CUST_0155,Returning,Textiles,Women's Blouse,2,8,25.85,0,0,51.71,4.14,55.85,35.71,69.1,Credit Card,Tuesday,May,12,55.85,1
2024-05-21,12:18:00,Store_B,Store_B_T006151,CUST_0328,Returning,Food,Olive Oil (500ml),3,4,10.15,0,0,30.46,2.44,32.89,18.46,60.6,Cash,Tuesday,May,12,32.89,1
2024-05-21,12:29:00,Store_B,Store_B_T006135,CUST_0050,Returning,Textiles,Athletic Shorts,1,6,19.48,7.8,1.52,17.96,1.44,19.4,11.96,66.6,Cash,Tuesday,May,12,50.85,2
2024-05-21,12:29:00,Store_B,Store_B_T006135,CUST_0050,Returning,Textiles,Kids' Jeans,1,12,29.12,0,0,29.12,2.33,31.45,17.12,58.8,Cash,Tuesday,May,12,50.85,2
2024-05-21,12:29:00,Store_B,Store_B_T006149,CUST_0440,Returning,Electronics,USB Flash Drive,1,8,24.72,0,0,24.72,1.98,26.7,16.72,67.6,Gift Card,Tuesday,May,12,48.05,2
2024-05-21,12:29:00,Store_B,Store_B_T006149,CUST_0440,Returning,Textiles,Athletic Shorts,1,6,19.77,0,0,19.77,1.58,21.35,13.77,69.7,Gift Card,Tuesday,May,12,48.05,2
2024-05-21,13:23:00,Store_B,Store_B_T006143,CUST_0149,Returning,Electronics,Portable Speaker,1,35,100.87,0,0,100.87,8.07,108.94,65.87,65.3,Debit Card,Tuesday,May,13,333.32,2
2024-05-21,13:23:00,Store_B,Store_B_T006143,CUST_0149,Returning,Electronics,Smart Watch,1,80,207.76,0,0,207.76,16.62,224.38,127.76,61.5,Debit Card,Tuesday,May,13,333.32,2
2024-05-21,13:33:00,Store_B,Store_B_T006152,CUST_0050,Returning,Pharmaceuticals,First Aid Kit,2,8,25.37,0,0,50.75,4.06,54.81,34.75,68.5,Cash,Tuesday,May,13,96.77,2
2024-05-21,13:33:00,Store_B,Store_B_T006152,CUST_0050,Returning,Textiles,Athletic Shorts,2,6,19.43,0,0,38.86,3.11,41.97,26.86,69.1,Cash,Tuesday,May,13,96.77,2
2024-05-21,13:55:00,Store_B,Store_B_T006146,CUST_0411,Returning,Textiles,Cotton Bedsheet Set,1,15,47.7,0,0,47.7,3.82,51.52,32.7,68.6,Mobile Payment,Tuesday,May,13,704.47,2
2024-05-21,13:55:00,Store_B,Store_B_T006146,CUST_0411,Returning,Electronics,Smart Watch,3,80,201.53,0,0,604.58,48.37,652.95,364.58,60.3,Mobile Payment,Tuesday,May,13,704.47,2
2024-05-21,14:22:00,Store_B,Store_B_T006160,CUST_0342,Returning,Electronics,Smart Watch,2,80,197.77,0,0,395.55,31.64,427.19,235.55,59.5,Debit Card,Tuesday,May,14,515.23,2
2024-05-21,14:22:00,Store_B,Store_B_T006160,CUST_0342,Returning,Textiles,Winter Jacket,1,25,81.52,0,0,81.52,6.52,88.05,56.52,69.3,Debit Card,Tuesday,May,14,515.23,2
2024-05-21,15:18:00,Store_B,Store_B_T006144,CUST_0201,Returning,Electronics,Portable Speaker,1,35,104.04,0,0,104.04,8.32,112.36,69.04,66.4,Debit Card,Tuesday,May,15,122.42,2
2024-05-21,15:18:00,Store_B,Store_B_T006144,CUST_0201,Returning,Food,Olive Oil (500ml),1,4,10.07,7.6,0.76,9.31,0.74,10.06,5.31,57,Debit Card,Tuesday,May,15,122.42,2
2024-05-21,15:22:00,Store_B,Store_B_T006124,CUST_0312,Returning,Pharmaceuticals,Allergy Medicine,2,6,18.22,0,0,36.45,2.92,39.36,24.45,67.1,Debit Card,Tuesday,May,15,47.82,2
2024-05-21,15:22:00,Store_B,Store_B_T006124,CUST_0312,Returning,Food,Whole Wheat Bread,2,1.5,3.92,0,0,7.83,0.63,8.46,4.83,61.7,Debit Card,Tuesday,May,15,47.82,2
2024-05-21,15:41:00,Store_B,Store_B_T006137,CUST_5183,New,Textiles,Cotton Bedsheet Set,2,15,50.2,0,0,100.39,8.03,108.42,70.39,70.1,Cash,Tuesday,May,15,108.42,1
2024-05-21,15:43:00,Store_B,Store_B_T006132,CUST_0096,Returning,Pharmaceuticals,Vitamin C Supplements,3,5,16.19,0,0,48.58,3.89,52.47,33.58,69.1,Cash,Tuesday,May,15,72.22,2
2024-05-21,15:43:00,Store_B,Store_B_T006132,CUST_0096,Returning,Pharmaceuticals,Allergy Medicine,1,6,18.28,0,0,18.28,1.46,19.75,12.28,67.2,Cash,Tuesday,May,15,72.22,2
2024-05-21,16:41:00,Store_B,Store_B_T006141,CUST_9342,New,Food,Olive Oil (500ml),1,4,10.09,0,0,10.09,0.81,10.89,6.09,60.3,Mobile Payment,Tuesday,May,16,10.89,1
2024-05-21,16:45:00,Store_B,Store_B_T006148,CUST_0425,Returning,Pharmaceuticals,Vitamin C Supplements,1,5,15.33,0,0,15.33,1.23,16.56,10.33,67.4,Credit Card,Tuesday,May,16,92.64,2
2024-05-21,16:45:00,Store_B,Store_B_T006148,CUST_0425,Returning,Textiles,Dress Shirt,2,10,35.22,0,0,70.44,5.64,76.08,50.44,71.6,Credit Card,Tuesday,May,16,92.64,2
2024-05-21,16:54:00,Store_B,Store_B_T006150,CUST_0091,Returning,Pharmaceuticals,Hand Sanitizer,1,1.5,5.09,0,0,5.09,0.41,5.5,3.59,70.5,Debit Card,Tuesday,May,16,50.41,2
2024-05-21,16:54:00,Store_B,Store_B_T006150,CUST_0091,Returning,Electronics,Wireless Mouse,1,15,41.59,0,0,41.59,3.33,44.92,26.59,63.9,Debit Card,Tuesday,May,16,50.41,2
2024-05-21,16:57:00,Store_B,Store_B_T006131,CUST_0431,Returning,Food,Greek Yogurt,1,1.8,4.67,0,0,4.67,0.37,5.05,2.87,61.5,Gift Card,Tuesday,May,16,11.35,2
2024-05-21,16:57:00,Store_B,Store_B_T006131,CUST_0431,Returning,Food,Fresh Apples (1kg),1,2.5,5.84,0,0,5.84,0.47,6.3,3.34,57.2,Gift Card,Tuesday,May,16,11.35,2
2024-05-21,17:49:00,Store_B,Store_B_T006156,CUST_0471,Returning,Textiles,Women's Blouse,2,8,25.87,0,0,51.75,4.14,55.89,35.75,69.1,Mobile Payment,Tuesday,May,17,67.48,2
2024-05-21,17:49:00,Store_B,Store_B_T006156,CUST_0471,Returning,Textiles,Men's Basic T-Shirt,1,3.5,13.09,18,2.35,10.73,0.86,11.59,7.23,67.4,Mobile Payment,Tuesday,May,17,67.48,2
2024-05-21,18:47:00,Store_B,Store_B_T006140,CUST_0271,Returning,Textiles,Dress Shirt,1,10,34.68,0,0,34.68,2.77,37.45,24.68,71.2,Debit Card,Tuesday,May,18,47.32,2
2024-05-21,18:47:00,Store_B,Store_B_T006140,CUST_0271,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,9.14,0,0,9.14,0.73,9.87,6.64,72.6,Debit Card,Tuesday,May,18,47.32,2
2024-05-21,18:49:00,Store_B,Store_B_T006147,CUST_0429,Returning,Electronics,Tablet Case,2,10,29.74,0,0,59.48,4.76,64.23,39.48,66.4,Mobile Payment,Tuesday,May,18,111.13,3
2024-05-21,18:49:00,Store_B,Store_B_T006147,CUST_0429,Returning,Textiles,Athletic Shorts,2,6,19.46,0,0,38.92,3.11,42.04,26.92,69.2,Mobile Payment,Tuesday,May,18,111.13,3
2024-05-21,18:49:00,Store_B,Store_B_T006147,CUST_0429,Returning,Food,Greek Yogurt,1,1.8,4.5,0,0,4.5,0.36,4.86,2.7,60,Mobile Payment,Tuesday,May,18,111.13,3
2024-05-21,19:01:00,Store_B,Store_B_T006158,CUST_0300,Returning,Textiles,Kids' Jeans,1,12,31.44,0,0,31.44,2.52,33.95,19.44,61.8,Mobile Payment,Tuesday,May,19,118.9,2
2024-05-21,19:01:00,Store_B,Store_B_T006158,CUST_0300,Returning,Textiles,Winter Jacket,1,25,78.65,0,0,78.65,6.29,84.95,53.65,68.2,Mobile Payment,Tuesday,May,19,118.9,2
2024-05-21,19:32:00,Store_B,Store_B_T006133,CUST_0333,Returning,Electronics,Tablet Case,2,10,29.24,0,0,58.48,4.68,63.15,38.48,65.8,Debit Card,Tuesday,May,19,83.01,2
2024-05-21,19:32:00,Store_B,Store_B_T006133,CUST_0333,Returning,Pharmaceuticals,Pain Relief Tablets,2,2.5,9.19,0,0,18.38,1.47,19.85,13.38,72.8,Debit Card,Tuesday,May,19,83.01,2
2024-05-21,20:07:00,Store_B,Store_B_T006134,CUST_0469,Returning,Pharmaceuticals,Bandages Pack,1,2,7.33,0,0,7.33,0.59,7.91,5.33,72.7,Cash,Tuesday,May,20,7.91,1
2024-05-21,20:24:00,Store_B,Store_B_T006138,CUST_0015,Returning,Electronics,Phone Charger,3,5,20.85,0,0,62.55,5,67.55,47.55,76,Credit Card,Tuesday,May,20,239.88,2
2024-05-21,20:24:00,Store_B,Store_B_T006138,CUST_0015,Returning,Textiles,Winter Jacket,2,25,79.78,0,0,159.57,12.77,172.33,109.57,68.7,Credit Card,Tuesday,May,20,239.88,2
2024-05-21,20:24:00,Store_B,Store_B_T006157,CUST_0047,Returning,Textiles,Winter Jacket,1,25,82.03,0,0,82.03,6.56,88.59,57.03,69.5,Cash,Tuesday,May,20,88.59,1
2024-05-21,20:34:00,Store_B,Store_B_T006161,CUST_0343,Returning,Textiles,Kids' Jeans,2,12,28.62,0,0,57.24,4.58,61.82,33.24,58.1,Debit Card,Tuesday,May,20,168.43,2
2024-05-21,20:34:00,Store_B,Store_B_T006161,CUST_0343,Returning,Electronics,Portable Speaker,1,35,98.72,0,0,98.72,7.9,106.62,63.72,64.5,Debit Card,Tuesday,May,20,168.43,2
2024-05-21,20:36:00,Store_B,Store_B_T006159,CUST_5045,New,Food,Breakfast Cereal,2,2.5,6.79,0,0,13.57,1.09,14.66,8.57,63.2,Mobile Payment,Tuesday,May,20,25.63,2
2024-05-21,20:36:00,Store_B,Store_B_T006159,CUST_5045,New,Food,Olive Oil (500ml),1,4,10.16,0,0,10.16,0.81,10.97,6.16,60.6,Mobile Payment,Tuesday,May,20,25.63,2
2024-05-21,20:39:00,Store_B,Store_B_T006142,CUST_0115,Returning,Electronics,Power Bank,1,20,50.32,0,0,50.32,4.03,54.35,30.32,60.3,Credit Card,Tuesday,May,20,54.35,1
2024-05-21,20:40:00,Store_B,Store_B_T006128,CUST_0350,Returning,Food,Chicken Breast (1kg),3,6,12.98,0,0,38.95,3.12,42.07,20.95,53.8,Debit Card,Tuesday,May,20,51.71,2
2024-05-21,20:40:00,Store_B,Store_B_T006128,CUST_0350,Returning,Pharmaceuticals,Pain Relief Tablets,1,2.5,8.93,0,0,8.93,0.71,9.65,6.43,72,Debit Card,Tuesday,May,20,51.71,2
2024-05-21,21:17:00,Store_B,Store_B_T006127,CUST_0010,Returning,Electronics,Wireless Mouse,1,15,38.06,0,0,38.06,3.04,41.1,23.06,60.6,Credit Card,Tuesday,May,21,41.1,1
